2023-10-06 09:42:29.646388,20,Xavier,False,1
2023-10-06 09:42:34.211566,20,Xavier,False,1
2023-10-06 09:42:37.232949,20,Xavier,False,1
2023-10-06 09:42:40.331121,20,Xavier,False,1
2023-10-06 09:42:46.345620,15,Xavier,False,1
2023-10-06 09:42:49.308359,0,Xavier,False,1
2023-10-06 09:42:51.441677,12,Xavier,False,1
2023-10-06 09:42:53.506477,22,Xavier,False,1
2023-10-06 09:42:57.604001,12,Xavier,False,1
2023-10-06 09:43:01.495549,25,Xavier,False,1
2023-10-06 09:43:03.850907,40,Xavier,False,1
2023-10-06 09:43:05.796061,25,Xavier,False,1
2023-10-06 09:43:07.865102,27,Xavier,False,1
2023-10-06 09:43:09.891383,40,Xavier,False,1
2023-10-06 09:43:13.379816,30,Xavier,False,1
2023-10-06 09:43:16.343708,23,Xavier,False,1
2023-10-06 09:43:18.903934,22,Xavier,False,1
2023-10-06 09:43:22.286290,30,Xavier,False,1
2023-10-06 09:43:25.462489,23,Xavier,False,1
2023-10-06 09:43:28.943454,46,Xavier,False,1
2023-10-06 09:43:32.323961,27,Xavier,False,1
2023-10-06 09:43:35.390422,28,Xavier,False,1
2023-10-06 09:43:37.746825,30,Xavier,False,1
2023-10-06 09:43:39.999914,33,Xavier,False,1
2023-10-06 09:43:42.252830,33,Xavier,False,1
2023-10-06 09:43:44.403249,33,Xavier,False,1
2023-10-06 09:43:46.655833,20,Xavier,False,1
2023-10-06 09:43:49.010276,50,Xavier,False,1
2023-10-06 09:43:52.563093,25,Xavier,False,1
2023-10-06 09:43:55.953504,47,Xavier,False,1
2023-10-06 09:43:58.944197,33,Xavier,False,1
2023-10-06 09:44:01.401909,17,Xavier,False,1
2023-10-06 09:44:03.630928,16,Xavier,False,1
2023-10-06 09:44:05.908135,33,Xavier,False,1
2023-10-06 09:44:08.364870,42,Xavier,False,1
2023-10-06 09:44:10.721129,20,Xavier,False,1
2023-10-06 09:44:13.178159,20,Xavier,False,1
2023-10-06 09:44:15.533216,33,Xavier,False,1
2023-10-06 09:44:17.787672,42,Xavier,False,1
2023-10-06 09:44:20.141982,20,Xavier,False,1
2023-10-06 09:44:22.292719,20,Xavier,False,1
2023-10-06 09:44:24.340258,16,Xavier,False,1
2023-10-06 09:44:26.695910,33,Xavier,False,1
2023-10-06 09:44:28.949822,35,Xavier,False,1
2023-10-06 09:44:31.405494,28,Xavier,False,1
2023-10-06 09:44:33.764567,25,Xavier,False,1
2023-10-06 09:44:36.116378,33,Xavier,False,1
2023-10-06 09:44:38.473175,20,Xavier,False,1
2023-10-06 09:44:41.545118,29,Xavier,False,1
2023-10-06 09:44:45.025502,49,Xavier,False,1
2023-10-06 09:44:47.996898,45,Xavier,False,1
2023-10-06 09:44:50.453643,21,Xavier,False,1
2023-10-06 09:44:52.809503,25,Xavier,False,1
2023-10-06 09:44:55.162941,40,Xavier,False,1
2023-10-06 09:44:57.519229,20,Xavier,False,1
2023-10-06 09:44:59.876597,14,Xavier,False,1
2023-10-06 09:45:02.231407,28,Xavier,False,1
2023-10-06 09:45:04.585338,28,Xavier,False,1
2023-10-06 09:45:06.836766,16,Xavier,False,1
2023-10-06 09:45:09.193435,27,Xavier,False,1
2023-10-06 09:45:11.446332,37,Xavier,False,1
2023-10-06 09:45:13.801578,28,Xavier,False,1
2023-10-06 09:45:15.952313,50,Xavier,False,1
2023-10-06 09:45:18.308722,16,Xavier,False,1
2023-10-06 09:45:20.459365,16,Xavier,False,1
2023-10-06 09:45:22.472526,16,Xavier,False,1
2023-10-06 09:45:25.068748,45,Xavier,False,1
2023-10-06 09:45:28.352668,27,Xavier,False,1
2023-10-06 09:45:31.600472,36,Xavier,False,1
2023-10-06 09:45:35.100149,29,Xavier,False,1
2023-10-06 09:45:37.353767,33,Xavier,False,1
2023-10-06 09:45:39.607018,22,Xavier,False,1
2023-10-06 09:45:41.859774,33,Xavier,False,1
2023-10-06 09:45:44.113141,66,Xavier,False,1
2023-10-06 09:45:46.262385,0,Xavier,False,1
2023-10-06 09:45:48.517424,33,Xavier,False,1
2023-10-06 09:45:50.665496,33,Xavier,False,1
2023-10-06 09:45:52.815797,16,Xavier,False,1
2023-10-06 09:45:54.969013,28,Xavier,False,1
2023-10-06 09:45:57.425097,33,Xavier,False,1
2023-10-06 09:45:59.577717,16,Xavier,False,1
2023-10-06 09:46:01.829633,40,Xavier,False,1
2023-10-06 09:46:04.387840,22,Xavier,False,1
2023-10-06 09:46:06.843940,0,Xavier,False,1
2023-10-06 09:46:08.997113,16,Xavier,False,1
2023-10-06 09:46:11.455608,0,Xavier,False,1
2023-10-06 09:46:13.707193,20,Xavier,False,1
2023-10-06 09:46:15.916847,33,Xavier,False,1
2023-10-06 09:46:18.116225,40,Xavier,False,1
2023-10-06 09:46:20.364899,20,Xavier,False,1
2023-10-06 09:46:22.822733,16,Xavier,False,1
2023-10-06 09:46:24.971835,16,Xavier,False,1